metric_id,metric_name_fi,dimension,year,region_code,region_name_fi,region_type,value,absolute_value,unit,direction,source_indicator_id,source_id,source_url,vintage_date
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2020,FI,Koko maa,country,1446.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2021,FI,Koko maa,country,1297.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2022,FI,Koko maa,country,1129.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2023,FI,Koko maa,country,1081.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2024,FI,Koko maa,country,1045.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2025,FI,Koko maa,country,1050.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2020,HVA-01,Itä-Uudenmaan hyvinvointialue,wellbeing_area,1708.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2021,HVA-01,Itä-Uudenmaan hyvinvointialue,wellbeing_area,1490.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2022,HVA-01,Itä-Uudenmaan hyvinvointialue,wellbeing_area,1242.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2023,HVA-01,Itä-Uudenmaan hyvinvointialue,wellbeing_area,970.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2024,HVA-01,Itä-Uudenmaan hyvinvointialue,wellbeing_area,825.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2025,HVA-01,Itä-Uudenmaan hyvinvointialue,wellbeing_area,826.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2020,HVA-02,Keski-Uudenmaan hyvinvointialue,wellbeing_area,1407.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2021,HVA-02,Keski-Uudenmaan hyvinvointialue,wellbeing_area,1227.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2022,HVA-02,Keski-Uudenmaan hyvinvointialue,wellbeing_area,988.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2023,HVA-02,Keski-Uudenmaan hyvinvointialue,wellbeing_area,835.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2024,HVA-02,Keski-Uudenmaan hyvinvointialue,wellbeing_area,679.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2025,HVA-02,Keski-Uudenmaan hyvinvointialue,wellbeing_area,680.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2020,HVA-03,Länsi-Uudenmaan hyvinvointialue,wellbeing_area,1249.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2021,HVA-03,Länsi-Uudenmaan hyvinvointialue,wellbeing_area,1069.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2022,HVA-03,Länsi-Uudenmaan hyvinvointialue,wellbeing_area,858.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2023,HVA-03,Länsi-Uudenmaan hyvinvointialue,wellbeing_area,811.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2024,HVA-03,Länsi-Uudenmaan hyvinvointialue,wellbeing_area,739.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2025,HVA-03,Länsi-Uudenmaan hyvinvointialue,wellbeing_area,751.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2020,HVA-04,Vantaan ja Keravan hyvinvointialue,wellbeing_area,1479.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2021,HVA-04,Vantaan ja Keravan hyvinvointialue,wellbeing_area,1309.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2022,HVA-04,Vantaan ja Keravan hyvinvointialue,wellbeing_area,1089.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2023,HVA-04,Vantaan ja Keravan hyvinvointialue,wellbeing_area,958.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2024,HVA-04,Vantaan ja Keravan hyvinvointialue,wellbeing_area,847.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2025,HVA-04,Vantaan ja Keravan hyvinvointialue,wellbeing_area,855.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2020,HVA-05,Varsinais-Suomen hyvinvointialue,wellbeing_area,1143.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2021,HVA-05,Varsinais-Suomen hyvinvointialue,wellbeing_area,972.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2022,HVA-05,Varsinais-Suomen hyvinvointialue,wellbeing_area,852.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2023,HVA-05,Varsinais-Suomen hyvinvointialue,wellbeing_area,785.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2024,HVA-05,Varsinais-Suomen hyvinvointialue,wellbeing_area,745.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2025,HVA-05,Varsinais-Suomen hyvinvointialue,wellbeing_area,761.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2020,HVA-06,Satakunnan hyvinvointialue,wellbeing_area,1558.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2021,HVA-06,Satakunnan hyvinvointialue,wellbeing_area,1286.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2022,HVA-06,Satakunnan hyvinvointialue,wellbeing_area,1092.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2023,HVA-06,Satakunnan hyvinvointialue,wellbeing_area,1092.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2024,HVA-06,Satakunnan hyvinvointialue,wellbeing_area,1073.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2025,HVA-06,Satakunnan hyvinvointialue,wellbeing_area,1011.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2020,HVA-07,Kanta-Hämeen hyvinvointialue,wellbeing_area,1574.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2021,HVA-07,Kanta-Hämeen hyvinvointialue,wellbeing_area,1404.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2022,HVA-07,Kanta-Hämeen hyvinvointialue,wellbeing_area,1310.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2023,HVA-07,Kanta-Hämeen hyvinvointialue,wellbeing_area,1332.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2024,HVA-07,Kanta-Hämeen hyvinvointialue,wellbeing_area,1307.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2025,HVA-07,Kanta-Hämeen hyvinvointialue,wellbeing_area,1225.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2020,HVA-08,Pirkanmaan hyvinvointialue,wellbeing_area,1582.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2021,HVA-08,Pirkanmaan hyvinvointialue,wellbeing_area,1479.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2022,HVA-08,Pirkanmaan hyvinvointialue,wellbeing_area,1380.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2023,HVA-08,Pirkanmaan hyvinvointialue,wellbeing_area,1293.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2024,HVA-08,Pirkanmaan hyvinvointialue,wellbeing_area,1289.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2025,HVA-08,Pirkanmaan hyvinvointialue,wellbeing_area,1317.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2020,HVA-09,Päijät-Hämeen hyvinvointialue,wellbeing_area,2116.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2021,HVA-09,Päijät-Hämeen hyvinvointialue,wellbeing_area,1788.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2022,HVA-09,Päijät-Hämeen hyvinvointialue,wellbeing_area,1493.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2023,HVA-09,Päijät-Hämeen hyvinvointialue,wellbeing_area,1376.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2024,HVA-09,Päijät-Hämeen hyvinvointialue,wellbeing_area,1286.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2025,HVA-09,Päijät-Hämeen hyvinvointialue,wellbeing_area,1324.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2020,HVA-10,Kymenlaakson hyvinvointialue,wellbeing_area,1432.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2021,HVA-10,Kymenlaakson hyvinvointialue,wellbeing_area,1385.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2022,HVA-10,Kymenlaakson hyvinvointialue,wellbeing_area,1180.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2023,HVA-10,Kymenlaakson hyvinvointialue,wellbeing_area,957.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2024,HVA-10,Kymenlaakson hyvinvointialue,wellbeing_area,793.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2025,HVA-10,Kymenlaakson hyvinvointialue,wellbeing_area,783.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2020,HVA-11,Etelä-Karjalan hyvinvointialue,wellbeing_area,2074.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
avoidable_emergency_hospitalizations_per_100000,Avohoidon keinoin vältettävissä olevat päivystykselliset sairaalahoitojaksot,whole_chain_outcome_guardrail,2021,HVA-11,Etelä-Karjalan hyvinvointialue,wellbeing_area,2150.0,,PER_100000_RESIDENTS_AGE_25_PLUS,lower_is_better,5587,thl_sotkanet_indicator_5587,https://sotkanet.fi/sotkanet/fi/metadata/indicators/5587,2026-08-18
