metric_id,metric_name_fi,theme,year,value,unit,status,is_latest_available,source_id,source_url,source_updated
preventable_mortality_per_100k,Ennaltaehkäisyllä vältettävissä oleva kuolleisuus,outcome,2017,160.87,PER_100K,,false,eurostat_hlth_cd_apr,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_cd_apr?geo=FI&sex=T&unit=RT&icd10=TOTAL&mortalit=PRVT,2026-03-17T23:00:00+0100
preventable_mortality_per_100k,Ennaltaehkäisyllä vältettävissä oleva kuolleisuus,outcome,2018,159.11,PER_100K,,false,eurostat_hlth_cd_apr,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_cd_apr?geo=FI&sex=T&unit=RT&icd10=TOTAL&mortalit=PRVT,2026-03-17T23:00:00+0100
preventable_mortality_per_100k,Ennaltaehkäisyllä vältettävissä oleva kuolleisuus,outcome,2019,153.73,PER_100K,,false,eurostat_hlth_cd_apr,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_cd_apr?geo=FI&sex=T&unit=RT&icd10=TOTAL&mortalit=PRVT,2026-03-17T23:00:00+0100
preventable_mortality_per_100k,Ennaltaehkäisyllä vältettävissä oleva kuolleisuus,outcome,2020,157.36,PER_100K,,false,eurostat_hlth_cd_apr,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_cd_apr?geo=FI&sex=T&unit=RT&icd10=TOTAL&mortalit=PRVT,2026-03-17T23:00:00+0100
preventable_mortality_per_100k,Ennaltaehkäisyllä vältettävissä oleva kuolleisuus,outcome,2021,156.41,PER_100K,,false,eurostat_hlth_cd_apr,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_cd_apr?geo=FI&sex=T&unit=RT&icd10=TOTAL&mortalit=PRVT,2026-03-17T23:00:00+0100
preventable_mortality_per_100k,Ennaltaehkäisyllä vältettävissä oleva kuolleisuus,outcome,2022,166.02,PER_100K,,false,eurostat_hlth_cd_apr,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_cd_apr?geo=FI&sex=T&unit=RT&icd10=TOTAL&mortalit=PRVT,2026-03-17T23:00:00+0100
preventable_mortality_per_100k,Ennaltaehkäisyllä vältettävissä oleva kuolleisuus,outcome,2023,154.89,PER_100K,,true,eurostat_hlth_cd_apr,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_cd_apr?geo=FI&sex=T&unit=RT&icd10=TOTAL&mortalit=PRVT,2026-03-17T23:00:00+0100
public_health_expenditure_pct_gdp,Julkiset terveysmenot,financing,2008,6.7,PERCENT_GDP,,false,eurostat_gov_10a_exp,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_exp?geo=FI&sector=S13&unit=PC_GDP&cofog99=GF07&na_item=TE,2026-07-21T11:00:00+0200
public_health_expenditure_pct_gdp,Julkiset terveysmenot,financing,2009,7.4,PERCENT_GDP,,false,eurostat_gov_10a_exp,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_exp?geo=FI&sector=S13&unit=PC_GDP&cofog99=GF07&na_item=TE,2026-07-21T11:00:00+0200
public_health_expenditure_pct_gdp,Julkiset terveysmenot,financing,2010,7.3,PERCENT_GDP,,false,eurostat_gov_10a_exp,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_exp?geo=FI&sector=S13&unit=PC_GDP&cofog99=GF07&na_item=TE,2026-07-21T11:00:00+0200
public_health_expenditure_pct_gdp,Julkiset terveysmenot,financing,2011,7.4,PERCENT_GDP,,false,eurostat_gov_10a_exp,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_exp?geo=FI&sector=S13&unit=PC_GDP&cofog99=GF07&na_item=TE,2026-07-21T11:00:00+0200
public_health_expenditure_pct_gdp,Julkiset terveysmenot,financing,2012,7.7,PERCENT_GDP,,false,eurostat_gov_10a_exp,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_exp?geo=FI&sector=S13&unit=PC_GDP&cofog99=GF07&na_item=TE,2026-07-21T11:00:00+0200
public_health_expenditure_pct_gdp,Julkiset terveysmenot,financing,2013,7.9,PERCENT_GDP,,false,eurostat_gov_10a_exp,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_exp?geo=FI&sector=S13&unit=PC_GDP&cofog99=GF07&na_item=TE,2026-07-21T11:00:00+0200
public_health_expenditure_pct_gdp,Julkiset terveysmenot,financing,2014,7.9,PERCENT_GDP,,false,eurostat_gov_10a_exp,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_exp?geo=FI&sector=S13&unit=PC_GDP&cofog99=GF07&na_item=TE,2026-07-21T11:00:00+0200
public_health_expenditure_pct_gdp,Julkiset terveysmenot,financing,2015,7.3,PERCENT_GDP,b,false,eurostat_gov_10a_exp,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_exp?geo=FI&sector=S13&unit=PC_GDP&cofog99=GF07&na_item=TE,2026-07-21T11:00:00+0200
public_health_expenditure_pct_gdp,Julkiset terveysmenot,financing,2016,7.2,PERCENT_GDP,,false,eurostat_gov_10a_exp,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_exp?geo=FI&sector=S13&unit=PC_GDP&cofog99=GF07&na_item=TE,2026-07-21T11:00:00+0200
public_health_expenditure_pct_gdp,Julkiset terveysmenot,financing,2017,7.1,PERCENT_GDP,,false,eurostat_gov_10a_exp,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_exp?geo=FI&sector=S13&unit=PC_GDP&cofog99=GF07&na_item=TE,2026-07-21T11:00:00+0200
public_health_expenditure_pct_gdp,Julkiset terveysmenot,financing,2018,7.1,PERCENT_GDP,,false,eurostat_gov_10a_exp,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_exp?geo=FI&sector=S13&unit=PC_GDP&cofog99=GF07&na_item=TE,2026-07-21T11:00:00+0200
public_health_expenditure_pct_gdp,Julkiset terveysmenot,financing,2019,7.2,PERCENT_GDP,,false,eurostat_gov_10a_exp,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_exp?geo=FI&sector=S13&unit=PC_GDP&cofog99=GF07&na_item=TE,2026-07-21T11:00:00+0200
public_health_expenditure_pct_gdp,Julkiset terveysmenot,financing,2020,7.7,PERCENT_GDP,,false,eurostat_gov_10a_exp,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_exp?geo=FI&sector=S13&unit=PC_GDP&cofog99=GF07&na_item=TE,2026-07-21T11:00:00+0200
public_health_expenditure_pct_gdp,Julkiset terveysmenot,financing,2021,7.8,PERCENT_GDP,,false,eurostat_gov_10a_exp,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_exp?geo=FI&sector=S13&unit=PC_GDP&cofog99=GF07&na_item=TE,2026-07-21T11:00:00+0200
public_health_expenditure_pct_gdp,Julkiset terveysmenot,financing,2022,7.5,PERCENT_GDP,,false,eurostat_gov_10a_exp,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_exp?geo=FI&sector=S13&unit=PC_GDP&cofog99=GF07&na_item=TE,2026-07-21T11:00:00+0200
public_health_expenditure_pct_gdp,Julkiset terveysmenot,financing,2023,7.6,PERCENT_GDP,,false,eurostat_gov_10a_exp,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_exp?geo=FI&sector=S13&unit=PC_GDP&cofog99=GF07&na_item=TE,2026-07-21T11:00:00+0200
public_health_expenditure_pct_gdp,Julkiset terveysmenot,financing,2024,7.7,PERCENT_GDP,,true,eurostat_gov_10a_exp,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_exp?geo=FI&sector=S13&unit=PC_GDP&cofog99=GF07&na_item=TE,2026-07-21T11:00:00+0200
tax_burden_pct_gdp,Verot ja pakolliset sosiaaliturvamaksut,financing,2008,41.1,PERCENT_GDP,,false,eurostat_gov_10a_taxag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_taxag?geo=FI&sector=S13&unit=PC_GDP&na_item=D2_D5_D91_D61_M_D612_M_D614_M_D995,2026-07-21T11:00:00+0200
tax_burden_pct_gdp,Verot ja pakolliset sosiaaliturvamaksut,financing,2009,40.8,PERCENT_GDP,,false,eurostat_gov_10a_taxag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_taxag?geo=FI&sector=S13&unit=PC_GDP&na_item=D2_D5_D91_D61_M_D612_M_D614_M_D995,2026-07-21T11:00:00+0200
tax_burden_pct_gdp,Verot ja pakolliset sosiaaliturvamaksut,financing,2010,40.6,PERCENT_GDP,,false,eurostat_gov_10a_taxag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_taxag?geo=FI&sector=S13&unit=PC_GDP&na_item=D2_D5_D91_D61_M_D612_M_D614_M_D995,2026-07-21T11:00:00+0200
tax_burden_pct_gdp,Verot ja pakolliset sosiaaliturvamaksut,financing,2011,41.9,PERCENT_GDP,,false,eurostat_gov_10a_taxag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_taxag?geo=FI&sector=S13&unit=PC_GDP&na_item=D2_D5_D91_D61_M_D612_M_D614_M_D995,2026-07-21T11:00:00+0200
tax_burden_pct_gdp,Verot ja pakolliset sosiaaliturvamaksut,financing,2012,42.6,PERCENT_GDP,,false,eurostat_gov_10a_taxag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_taxag?geo=FI&sector=S13&unit=PC_GDP&na_item=D2_D5_D91_D61_M_D612_M_D614_M_D995,2026-07-21T11:00:00+0200
tax_burden_pct_gdp,Verot ja pakolliset sosiaaliturvamaksut,financing,2013,43.6,PERCENT_GDP,,false,eurostat_gov_10a_taxag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_taxag?geo=FI&sector=S13&unit=PC_GDP&na_item=D2_D5_D91_D61_M_D612_M_D614_M_D995,2026-07-21T11:00:00+0200
tax_burden_pct_gdp,Verot ja pakolliset sosiaaliturvamaksut,financing,2014,43.8,PERCENT_GDP,,false,eurostat_gov_10a_taxag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_taxag?geo=FI&sector=S13&unit=PC_GDP&na_item=D2_D5_D91_D61_M_D612_M_D614_M_D995,2026-07-21T11:00:00+0200
tax_burden_pct_gdp,Verot ja pakolliset sosiaaliturvamaksut,financing,2015,43.8,PERCENT_GDP,,false,eurostat_gov_10a_taxag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_taxag?geo=FI&sector=S13&unit=PC_GDP&na_item=D2_D5_D91_D61_M_D612_M_D614_M_D995,2026-07-21T11:00:00+0200
tax_burden_pct_gdp,Verot ja pakolliset sosiaaliturvamaksut,financing,2016,44.1,PERCENT_GDP,,false,eurostat_gov_10a_taxag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_taxag?geo=FI&sector=S13&unit=PC_GDP&na_item=D2_D5_D91_D61_M_D612_M_D614_M_D995,2026-07-21T11:00:00+0200
tax_burden_pct_gdp,Verot ja pakolliset sosiaaliturvamaksut,financing,2017,43.2,PERCENT_GDP,,false,eurostat_gov_10a_taxag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_taxag?geo=FI&sector=S13&unit=PC_GDP&na_item=D2_D5_D91_D61_M_D612_M_D614_M_D995,2026-07-21T11:00:00+0200
tax_burden_pct_gdp,Verot ja pakolliset sosiaaliturvamaksut,financing,2018,42.7,PERCENT_GDP,,false,eurostat_gov_10a_taxag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_taxag?geo=FI&sector=S13&unit=PC_GDP&na_item=D2_D5_D91_D61_M_D612_M_D614_M_D995,2026-07-21T11:00:00+0200
tax_burden_pct_gdp,Verot ja pakolliset sosiaaliturvamaksut,financing,2019,42.5,PERCENT_GDP,,false,eurostat_gov_10a_taxag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_taxag?geo=FI&sector=S13&unit=PC_GDP&na_item=D2_D5_D91_D61_M_D612_M_D614_M_D995,2026-07-21T11:00:00+0200
tax_burden_pct_gdp,Verot ja pakolliset sosiaaliturvamaksut,financing,2020,42.1,PERCENT_GDP,,false,eurostat_gov_10a_taxag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_taxag?geo=FI&sector=S13&unit=PC_GDP&na_item=D2_D5_D91_D61_M_D612_M_D614_M_D995,2026-07-21T11:00:00+0200
tax_burden_pct_gdp,Verot ja pakolliset sosiaaliturvamaksut,financing,2021,43.5,PERCENT_GDP,,false,eurostat_gov_10a_taxag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_taxag?geo=FI&sector=S13&unit=PC_GDP&na_item=D2_D5_D91_D61_M_D612_M_D614_M_D995,2026-07-21T11:00:00+0200
tax_burden_pct_gdp,Verot ja pakolliset sosiaaliturvamaksut,financing,2022,43.3,PERCENT_GDP,,false,eurostat_gov_10a_taxag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_taxag?geo=FI&sector=S13&unit=PC_GDP&na_item=D2_D5_D91_D61_M_D612_M_D614_M_D995,2026-07-21T11:00:00+0200
tax_burden_pct_gdp,Verot ja pakolliset sosiaaliturvamaksut,financing,2023,42.7,PERCENT_GDP,,false,eurostat_gov_10a_taxag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_taxag?geo=FI&sector=S13&unit=PC_GDP&na_item=D2_D5_D91_D61_M_D612_M_D614_M_D995,2026-07-21T11:00:00+0200
tax_burden_pct_gdp,Verot ja pakolliset sosiaaliturvamaksut,financing,2024,42.2,PERCENT_GDP,,true,eurostat_gov_10a_taxag,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_taxag?geo=FI&sector=S13&unit=PC_GDP&na_item=D2_D5_D91_D61_M_D612_M_D614_M_D995,2026-07-21T11:00:00+0200
treatable_mortality_per_100k,Hoidolla vältettävissä oleva kuolleisuus,outcome,2011,86.49,PER_100K,,false,eurostat_hlth_cd_apr,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_cd_apr?geo=FI&sex=T&unit=RT&icd10=TOTAL&mortalit=TRT,2026-03-17T23:00:00+0100
treatable_mortality_per_100k,Hoidolla vältettävissä oleva kuolleisuus,outcome,2012,84.97,PER_100K,,false,eurostat_hlth_cd_apr,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_cd_apr?geo=FI&sex=T&unit=RT&icd10=TOTAL&mortalit=TRT,2026-03-17T23:00:00+0100
treatable_mortality_per_100k,Hoidolla vältettävissä oleva kuolleisuus,outcome,2013,80.46,PER_100K,,false,eurostat_hlth_cd_apr,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_cd_apr?geo=FI&sex=T&unit=RT&icd10=TOTAL&mortalit=TRT,2026-03-17T23:00:00+0100
treatable_mortality_per_100k,Hoidolla vältettävissä oleva kuolleisuus,outcome,2014,77.36,PER_100K,,false,eurostat_hlth_cd_apr,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_cd_apr?geo=FI&sex=T&unit=RT&icd10=TOTAL&mortalit=TRT,2026-03-17T23:00:00+0100
treatable_mortality_per_100k,Hoidolla vältettävissä oleva kuolleisuus,outcome,2015,74.89,PER_100K,,false,eurostat_hlth_cd_apr,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_cd_apr?geo=FI&sex=T&unit=RT&icd10=TOTAL&mortalit=TRT,2026-03-17T23:00:00+0100
treatable_mortality_per_100k,Hoidolla vältettävissä oleva kuolleisuus,outcome,2016,76.81,PER_100K,,false,eurostat_hlth_cd_apr,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_cd_apr?geo=FI&sex=T&unit=RT&icd10=TOTAL&mortalit=TRT,2026-03-17T23:00:00+0100
treatable_mortality_per_100k,Hoidolla vältettävissä oleva kuolleisuus,outcome,2017,75.72,PER_100K,,false,eurostat_hlth_cd_apr,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_cd_apr?geo=FI&sex=T&unit=RT&icd10=TOTAL&mortalit=TRT,2026-03-17T23:00:00+0100
treatable_mortality_per_100k,Hoidolla vältettävissä oleva kuolleisuus,outcome,2018,71.11,PER_100K,,false,eurostat_hlth_cd_apr,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_cd_apr?geo=FI&sex=T&unit=RT&icd10=TOTAL&mortalit=TRT,2026-03-17T23:00:00+0100
treatable_mortality_per_100k,Hoidolla vältettävissä oleva kuolleisuus,outcome,2019,69.09,PER_100K,,false,eurostat_hlth_cd_apr,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_cd_apr?geo=FI&sex=T&unit=RT&icd10=TOTAL&mortalit=TRT,2026-03-17T23:00:00+0100
treatable_mortality_per_100k,Hoidolla vältettävissä oleva kuolleisuus,outcome,2020,71.25,PER_100K,,false,eurostat_hlth_cd_apr,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_cd_apr?geo=FI&sex=T&unit=RT&icd10=TOTAL&mortalit=TRT,2026-03-17T23:00:00+0100
treatable_mortality_per_100k,Hoidolla vältettävissä oleva kuolleisuus,outcome,2021,69.77,PER_100K,,false,eurostat_hlth_cd_apr,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_cd_apr?geo=FI&sex=T&unit=RT&icd10=TOTAL&mortalit=TRT,2026-03-17T23:00:00+0100
treatable_mortality_per_100k,Hoidolla vältettävissä oleva kuolleisuus,outcome,2022,70.85,PER_100K,,false,eurostat_hlth_cd_apr,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_cd_apr?geo=FI&sex=T&unit=RT&icd10=TOTAL&mortalit=TRT,2026-03-17T23:00:00+0100
treatable_mortality_per_100k,Hoidolla vältettävissä oleva kuolleisuus,outcome,2023,68.18,PER_100K,,true,eurostat_hlth_cd_apr,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_cd_apr?geo=FI&sex=T&unit=RT&icd10=TOTAL&mortalit=TRT,2026-03-17T23:00:00+0100
unmet_medical_needs_pct,"Hoitotarve jäi täyttymättä hinnan, matkan tai jonon vuoksi",access,2008,0.8,PERCENT,,false,eurostat_hlth_silc_08,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_silc_08?geo=FI&sex=T&age=Y_GE16&unit=PC&quant_inc=TOTAL&reason=TXP_TFAR_WLIST,2026-07-27T23:00:00+0200
unmet_medical_needs_pct,"Hoitotarve jäi täyttymättä hinnan, matkan tai jonon vuoksi",access,2009,3.7,PERCENT,,false,eurostat_hlth_silc_08,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_silc_08?geo=FI&sex=T&age=Y_GE16&unit=PC&quant_inc=TOTAL&reason=TXP_TFAR_WLIST,2026-07-27T23:00:00+0200
unmet_medical_needs_pct,"Hoitotarve jäi täyttymättä hinnan, matkan tai jonon vuoksi",access,2010,3.9,PERCENT,,false,eurostat_hlth_silc_08,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_silc_08?geo=FI&sex=T&age=Y_GE16&unit=PC&quant_inc=TOTAL&reason=TXP_TFAR_WLIST,2026-07-27T23:00:00+0200
unmet_medical_needs_pct,"Hoitotarve jäi täyttymättä hinnan, matkan tai jonon vuoksi",access,2011,4.4,PERCENT,,false,eurostat_hlth_silc_08,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_silc_08?geo=FI&sex=T&age=Y_GE16&unit=PC&quant_inc=TOTAL&reason=TXP_TFAR_WLIST,2026-07-27T23:00:00+0200
unmet_medical_needs_pct,"Hoitotarve jäi täyttymättä hinnan, matkan tai jonon vuoksi",access,2012,4.6,PERCENT,,false,eurostat_hlth_silc_08,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_silc_08?geo=FI&sex=T&age=Y_GE16&unit=PC&quant_inc=TOTAL&reason=TXP_TFAR_WLIST,2026-07-27T23:00:00+0200
unmet_medical_needs_pct,"Hoitotarve jäi täyttymättä hinnan, matkan tai jonon vuoksi",access,2013,4.3,PERCENT,,false,eurostat_hlth_silc_08,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_silc_08?geo=FI&sex=T&age=Y_GE16&unit=PC&quant_inc=TOTAL&reason=TXP_TFAR_WLIST,2026-07-27T23:00:00+0200
unmet_medical_needs_pct,"Hoitotarve jäi täyttymättä hinnan, matkan tai jonon vuoksi",access,2014,3.3,PERCENT,,false,eurostat_hlth_silc_08,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_silc_08?geo=FI&sex=T&age=Y_GE16&unit=PC&quant_inc=TOTAL&reason=TXP_TFAR_WLIST,2026-07-27T23:00:00+0200
unmet_medical_needs_pct,"Hoitotarve jäi täyttymättä hinnan, matkan tai jonon vuoksi",access,2015,4.3,PERCENT,,false,eurostat_hlth_silc_08,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_silc_08?geo=FI&sex=T&age=Y_GE16&unit=PC&quant_inc=TOTAL&reason=TXP_TFAR_WLIST,2026-07-27T23:00:00+0200
unmet_medical_needs_pct,"Hoitotarve jäi täyttymättä hinnan, matkan tai jonon vuoksi",access,2016,4.1,PERCENT,,false,eurostat_hlth_silc_08,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_silc_08?geo=FI&sex=T&age=Y_GE16&unit=PC&quant_inc=TOTAL&reason=TXP_TFAR_WLIST,2026-07-27T23:00:00+0200
unmet_medical_needs_pct,"Hoitotarve jäi täyttymättä hinnan, matkan tai jonon vuoksi",access,2017,3.6,PERCENT,,false,eurostat_hlth_silc_08,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_silc_08?geo=FI&sex=T&age=Y_GE16&unit=PC&quant_inc=TOTAL&reason=TXP_TFAR_WLIST,2026-07-27T23:00:00+0200
unmet_medical_needs_pct,"Hoitotarve jäi täyttymättä hinnan, matkan tai jonon vuoksi",access,2018,4.7,PERCENT,,false,eurostat_hlth_silc_08,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_silc_08?geo=FI&sex=T&age=Y_GE16&unit=PC&quant_inc=TOTAL&reason=TXP_TFAR_WLIST,2026-07-27T23:00:00+0200
unmet_medical_needs_pct,"Hoitotarve jäi täyttymättä hinnan, matkan tai jonon vuoksi",access,2019,4.6,PERCENT,,false,eurostat_hlth_silc_08,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_silc_08?geo=FI&sex=T&age=Y_GE16&unit=PC&quant_inc=TOTAL&reason=TXP_TFAR_WLIST,2026-07-27T23:00:00+0200
unmet_medical_needs_pct,"Hoitotarve jäi täyttymättä hinnan, matkan tai jonon vuoksi",access,2020,5.4,PERCENT,,false,eurostat_hlth_silc_08,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_silc_08?geo=FI&sex=T&age=Y_GE16&unit=PC&quant_inc=TOTAL&reason=TXP_TFAR_WLIST,2026-07-27T23:00:00+0200
unmet_medical_needs_pct,"Hoitotarve jäi täyttymättä hinnan, matkan tai jonon vuoksi",access,2021,4.4,PERCENT,,false,eurostat_hlth_silc_08,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_silc_08?geo=FI&sex=T&age=Y_GE16&unit=PC&quant_inc=TOTAL&reason=TXP_TFAR_WLIST,2026-07-27T23:00:00+0200
unmet_medical_needs_pct,"Hoitotarve jäi täyttymättä hinnan, matkan tai jonon vuoksi",access,2022,6.5,PERCENT,,false,eurostat_hlth_silc_08,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_silc_08?geo=FI&sex=T&age=Y_GE16&unit=PC&quant_inc=TOTAL&reason=TXP_TFAR_WLIST,2026-07-27T23:00:00+0200
unmet_medical_needs_pct,"Hoitotarve jäi täyttymättä hinnan, matkan tai jonon vuoksi",access,2023,7.9,PERCENT,,false,eurostat_hlth_silc_08,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_silc_08?geo=FI&sex=T&age=Y_GE16&unit=PC&quant_inc=TOTAL&reason=TXP_TFAR_WLIST,2026-07-27T23:00:00+0200
unmet_medical_needs_pct,"Hoitotarve jäi täyttymättä hinnan, matkan tai jonon vuoksi",access,2024,8.5,PERCENT,,false,eurostat_hlth_silc_08,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_silc_08?geo=FI&sex=T&age=Y_GE16&unit=PC&quant_inc=TOTAL&reason=TXP_TFAR_WLIST,2026-07-27T23:00:00+0200
unmet_medical_needs_pct,"Hoitotarve jäi täyttymättä hinnan, matkan tai jonon vuoksi",access,2025,7.8,PERCENT,,true,eurostat_hlth_silc_08,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/hlth_silc_08?geo=FI&sex=T&age=Y_GE16&unit=PC&quant_inc=TOTAL&reason=TXP_TFAR_WLIST,2026-07-27T23:00:00+0200
